Season;Date;Location;Event Type;Event Name;Round Number;Round Name;Player;Player ID;Club;Game Number;Score;Handicap;Cumulative Score;Stage Rank;Cut Line;Cut Basis;Overall Cumulative Score
25/26;2026-05-10;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;2;Zwischenlauf;Horst Schön;16346;;0;189;0;189;32;;;1274
25/26;2026-05-10;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;2;Zwischenlauf;Jan Musiol;25166;;0;198;0;198;22;;;1399
25/26;2026-05-10;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;2;Zwischenlauf;Jochen Birkner;7937;;0;156;0;156;78;;;1214
25/26;2026-05-10;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;2;Zwischenlauf;Jochen Mücke;38842;;0;170;0;170;62;;;1035
25/26;2026-05-10;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;2;Zwischenlauf;Jörg Woyscheszik;25350;;0;177;0;177;55;;;1197
25/26;2026-05-10;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;2;Zwischenlauf;Jürgen Harry Schmitt;7961;;0;159;0;159;76;;;954
25/26;2026-05-10;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;2;Zwischenlauf;Jürgen Reichel;7772;;0;138;0;138;89;;;1146
25/26;2026-05-10;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;2;Zwischenlauf;Kai Bräutigam;38115;;0;184;0;184;39;;;1274
25/26;2026-05-10;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;2;Zwischenlauf;Kilian Kral;38510;;0;170;0;170;63;;;1230
25/26;2026-05-10;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;2;Zwischenlauf;Klaus Lilge;7080;;0;161;0;161;75;;;1150
25/26;2026-05-10;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;2;Zwischenlauf;Lucas Kasenbacher;25340;;0;196;0;196;24;;;1234
25/26;2026-05-10;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;2;Zwischenlauf;Lukas Pfaff;38909;;0;92;0;92;93;;;972
25/26;2026-05-10;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;2;Zwischenlauf;Manfred Weidinger;38851;;0;150;0;150;84;;;1037
25/26;2026-05-10;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;2;Zwischenlauf;Marc Schmidt;38734;;0;177;0;177;56;;;1077
25/26;2026-05-10;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;2;Zwischenlauf;Marcel Müller;28367;;0;0;0;0;94;;;1016
25/26;2026-05-10;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;2;Zwischenlauf;Marco Probst;7602;;0;178;0;178;52;;;1364
25/26;2026-05-10;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;2;Zwischenlauf;Mario Burghardt;12248;;0;214;0;214;13;;;1252
25/26;2026-05-10;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;2;Zwischenlauf;Markus Fischer;38237;;0;178;0;178;53;;;1213
25/26;2026-05-10;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;2;Zwischenlauf;Markus Hanauer;38214;;0;147;0;147;88;;;1201
25/26;2026-05-10;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;2;Zwischenlauf;Matthias Kuchling;16583;;0;194;0;194;26;;;1246
25/26;2026-05-10;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;2;Zwischenlauf;Max Wiemken;25557;;0;169;0;169;65;;;1278
25/26;2026-05-10;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;2;Zwischenlauf;Michael Brandt;38110;;0;124;0;124;92;;;1151
25/26;2026-05-10;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;2;Zwischenlauf;Michael Eisenmann-Seybold;7595;;0;253;0;253;3;;;1337
25/26;2026-05-10;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;2;Zwischenlauf;Michael Ring;7317;;0;138;0;138;90;;;1153
25/26;2026-05-10;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;2;Zwischenlauf;Moritz Wiemken;25830;;0;180;0;180;45;;;1584
25/26;2026-05-10;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;2;Zwischenlauf;Nicolas Kabel;38092;;0;186;0;186;36;;;1257
25/26;2026-05-10;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;2;Zwischenlauf;Niklas Weiske;25484;;0;170;0;170;64;;;1305
25/26;2026-05-10;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;2;Zwischenlauf;Oliver Schütze;38550;;0;242;0;242;5;;;1363
25/26;2026-05-10;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;2;Zwischenlauf;Patrick Baszler;7886;;0;179;0;179;50;;;1287
25/26;2026-05-10;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;2;Zwischenlauf;Patrick Freudl;16796;;0;202;0;202;21;;;1310
25/26;2026-05-10;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;2;Zwischenlauf;Patrick Hardt;16809;;0;194;0;194;27;;;1198
25/26;2026-05-10;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;2;Zwischenlauf;Patrick Stemmler;16495;;0;156;0;156;79;;;1351
25/26;2026-05-10;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;2;Zwischenlauf;Patrick Thurner;38530;;0;180;0;180;46;;;1475
25/26;2026-05-10;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;2;Zwischenlauf;Peter Börding;7593;;0;194;0;194;28;;;1325
25/26;2026-05-10;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;2;Zwischenlauf;Peter van Lengen;25297;;0;157;0;157;77;;;1089
25/26;2026-05-10;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;2;Zwischenlauf;Rainer Schöllhorn;16069;;0;148;0;148;87;;;1127
25/26;2026-05-10;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;2;Zwischenlauf;René Erben;25953;;0;153;0;153;82;;;1114
25/26;2026-05-10;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;2;Zwischenlauf;René Jurischka;38593;;0;188;0;188;34;;;1118
25/26;2026-05-10;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;2;Zwischenlauf;Robert Kristof;10124;;0;163;0;163;71;;;1207
25/26;2026-05-10;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;2;Zwischenlauf;Rudi Bauer;16860;;0;168;0;168;66;;;1148
25/26;2026-05-10;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;2;Zwischenlauf;Sebastian Gräfe;38687;;0;205;0;205;20;;;1284
25/26;2026-05-10;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;2;Zwischenlauf;Sebastian Hinterwimmer;7885;;0;268;0;268;1;;;1461
25/26;2026-05-10;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;2;Zwischenlauf;Sergio Tavares;22116;;0;163;0;163;72;;;1169
25/26;2026-05-10;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;2;Zwischenlauf;Simon Bauer;16861;;0;182;0;182;42;;;1211
25/26;2026-05-10;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;2;Zwischenlauf;Steffen Birkner;25082;;0;210;0;210;19;;;1293
25/26;2026-05-10;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;2;Zwischenlauf;Steffen Jahre;7816;;0;153;0;153;83;;;1061
25/26;2026-05-10;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;2;Zwischenlauf;Stephan Ruffershöfer;16899;;0;187;0;187;35;;;1175
25/26;2026-05-10;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;2;Zwischenlauf;Thomas Auer;16888;;0;212;0;212;16;;;1255
25/26;2026-05-10;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;2;Zwischenlauf;Thomas Kalkschmied;25672;;0;154;0;154;81;;;1050
25/26;2026-05-10;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;2;Zwischenlauf;Thomas Moser;38907;;0;214;0;214;14;;;1276
25/26;2026-05-10;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;2;Zwischenlauf;Thomas Wiedemann;7028;;0;220;0;220;10;;;1248
25/26;2026-05-10;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;2;Zwischenlauf;Tim Olde Damink;25521;;0;198;0;198;23;;;1213
25/26;2026-05-10;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;2;Zwischenlauf;Tobias Derbfuss;38270;;0;191;0;191;30;;;1186
25/26;2026-05-10;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;2;Zwischenlauf;Tobias Franz;25638;;0;222;0;222;7;;;1245
25/26;2026-05-10;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;2;Zwischenlauf;Tobias Kramer;38885;;0;162;0;162;74;;;1194
25/26;2026-05-10;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;2;Zwischenlauf;Tobias Wiedemann;25695;;0;186;0;186;37;;;1211
25/26;2026-05-10;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;2;Zwischenlauf;Tom Eck;38050;;0;156;0;156;80;;;1164
25/26;2026-05-10;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;2;Zwischenlauf;Winfried Goller;7722;;0;180;0;180;47;;;1376
25/26;2026-05-10;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;2;Zwischenlauf;#N/A;38693;;1;163;0;378;38;;;378
25/26;2026-05-10;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;2;Zwischenlauf;Alexander Schmidt;16292;;1;169;0;340;74;;;1473
25/26;2026-05-10;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;2;Zwischenlauf;Alexander Scholz;16352;;1;161;0;356;55;;;1551
25/26;2026-05-10;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;2;Zwischenlauf;Andre Michow;16965;;1;169;0;354;58;;;1497
25/26;2026-05-10;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;2;Zwischenlauf;Andreas Brendel;38033;;1;210;0;400;22;;;1465
25/26;2026-05-10;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;2;Zwischenlauf;Andreas Hernitschek;16386;;1;191;0;405;16;;;1762
25/26;2026-05-10;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;2;Zwischenlauf;Andreas Hölzl;38305;;1;157;0;338;76;;;1416
25/26;2026-05-10;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;2;Zwischenlauf;Andreas Schöllhorn;38568;;1;190;0;355;56;;;1434
25/26;2026-05-10;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;2;Zwischenlauf;Anton Mutz;25005;;1;201;0;380;36;;;1398
25/26;2026-05-10;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;2;Zwischenlauf;Asterios Fourkiotis;25555;;1;227;0;453;4;;;1326
25/26;2026-05-10;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;2;Zwischenlauf;Bernd Trapphardt;16559;;1;209;0;381;35;;;1478
25/26;2026-05-10;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;2;Zwischenlauf;Bernd Wiemken;25203;;1;231;0;413;12;;;1693
25/26;2026-05-10;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;2;Zwischenlauf;Blasius Stibel;7849;;1;156;0;281;91;;;1188
25/26;2026-05-10;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;2;Zwischenlauf;Bodo Konieczny;18802;;1;236;0;494;2;;;1890
25/26;2026-05-10;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;2;Zwischenlauf;Carlo Luft;38652;;1;173;0;344;70;;;1455
25/26;2026-05-10;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;2;Zwischenlauf;Christian Erlacher;16760;;1;139;0;287;89;;;1390
25/26;2026-05-10;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;2;Zwischenlauf;Christian Feller;16007;;1;205;0;393;27;;;1261
25/26;2026-05-10;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;2;Zwischenlauf;Christian Lechner;25064;;1;191;0;369;45;;;1461
25/26;2026-05-10;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;2;Zwischenlauf;Christian Rechenberg;7865;;1;204;0;415;11;;;1692
25/26;2026-05-10;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;2;Zwischenlauf;Christian Schrempf;7646;;1;201;0;383;34;;;1517
25/26;2026-05-10;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;2;Zwischenlauf;Christian Schuster;7723;;1;203;0;365;50;;;1414
25/26;2026-05-10;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;2;Zwischenlauf;Daniel Alexander;16443;;1;157;0;367;46;;;1436
25/26;2026-05-10;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;2;Zwischenlauf;Daniel Börding;7591;;1;222;0;399;23;;;1580
25/26;2026-05-10;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;2;Zwischenlauf;Daniel Hellmich;7314;;1;234;0;454;3;;;1586
25/26;2026-05-10;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;2;Zwischenlauf;Daniel Schwank;16215;;1;211;0;391;29;;;1474
25/26;2026-05-10;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;2;Zwischenlauf;Dieter Schuster;7721;;1;178;0;327;78;;;1418
25/26;2026-05-10;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;2;Zwischenlauf;Eduard Bolender;25408;;1;205;0;417;10;;;1412
25/26;2026-05-10;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;2;Zwischenlauf;Enno Jackwerth;16263;;1;197;0;363;53;;;1486
25/26;2026-05-10;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;2;Zwischenlauf;Eric Gogala;46005;;1;193;0;439;6;;;1576
25/26;2026-05-10;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;2;Zwischenlauf;Florian Hanauer;38001;;1;202;0;367;47;;;1458
25/26;2026-05-10;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;2;Zwischenlauf;Florian Stangl;25690;;1;207;0;374;42;;;1521
25/26;2026-05-10;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;2;Zwischenlauf;Frank Wiemken;25205;;1;183;0;355;57;;;1602
25/26;2026-05-10;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;2;Zwischenlauf;Gregor Arapow;38575;;1;224;0;403;18;;;1341
25/26;2026-05-10;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;2;Zwischenlauf;Günter Denz;16398;;1;178;0;399;24;;;1548
25/26;2026-05-10;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;2;Zwischenlauf;Harald Eggl;25229;;1;174;0;349;62;;;1392
25/26;2026-05-10;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;2;Zwischenlauf;Harald Laub;7597;;1;211;0;402;19;;;1368
25/26;2026-05-10;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;2;Zwischenlauf;Horst Schön;16346;;1;154;0;343;71;;;1428
25/26;2026-05-10;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;2;Zwischenlauf;Jan Musiol;25166;;1;168;0;366;49;;;1567
25/26;2026-05-10;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;2;Zwischenlauf;Jochen Birkner;7937;;1;192;0;348;67;;;1406
25/26;2026-05-10;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;2;Zwischenlauf;Jochen Mücke;38842;;1;148;0;318;81;;;1183
25/26;2026-05-10;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;2;Zwischenlauf;Jörg Woyscheszik;25350;;1;190;0;367;48;;;1387
25/26;2026-05-10;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;2;Zwischenlauf;Jürgen Harry Schmitt;7961;;1;156;0;315;82;;;1110
25/26;2026-05-10;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;2;Zwischenlauf;Jürgen Reichel;7772;;1;167;0;305;86;;;1313
25/26;2026-05-10;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;2;Zwischenlauf;Kai Bräutigam;38115;;1;165;0;349;63;;;1439
25/26;2026-05-10;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;2;Zwischenlauf;Kilian Kral;38510;;1;172;0;342;72;;;1402
25/26;2026-05-10;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;2;Zwischenlauf;Klaus Lilge;7080;;1;186;0;347;68;;;1336
25/26;2026-05-10;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;2;Zwischenlauf;Lucas Kasenbacher;25340;;1;180;0;376;40;;;1414
25/26;2026-05-10;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;2;Zwischenlauf;Lukas Pfaff;38909;;1;169;0;261;92;;;1141
25/26;2026-05-10;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;2;Zwischenlauf;Manfred Weidinger;38851;;1;174;0;324;79;;;1211
25/26;2026-05-10;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;2;Zwischenlauf;Marc Schmidt;38734;;1;201;0;378;39;;;1278
25/26;2026-05-10;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;2;Zwischenlauf;Marcel Müller;28367;;1;0;0;0;94;;;1016
25/26;2026-05-10;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;2;Zwischenlauf;Marco Probst;7602;;1;211;0;389;30;;;1575
25/26;2026-05-10;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;2;Zwischenlauf;Mario Burghardt;12248;;1;188;0;402;20;;;1440
25/26;2026-05-10;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;2;Zwischenlauf;Markus Fischer;38237;;1;196;0;374;43;;;1409
25/26;2026-05-10;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;2;Zwischenlauf;Markus Hanauer;38214;;1;202;0;349;64;;;1403
25/26;2026-05-10;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;2;Zwischenlauf;Matthias Kuchling;16583;;1;176;0;370;44;;;1422
25/26;2026-05-10;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;2;Zwischenlauf;Max Wiemken;25557;;1;181;0;350;61;;;1459
25/26;2026-05-10;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;2;Zwischenlauf;Michael Brandt;38110;;1;180;0;304;87;;;1331
25/26;2026-05-10;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;2;Zwischenlauf;Michael Eisenmann-Seybold;7595;;1;258;0;511;1;;;1595
25/26;2026-05-10;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;2;Zwischenlauf;Michael Ring;7317;;1;203;0;341;73;;;1356
25/26;2026-05-10;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;2;Zwischenlauf;Moritz Wiemken;25830;;1;224;0;404;17;;;1808
25/26;2026-05-10;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;2;Zwischenlauf;Nicolas Kabel;38092;;1;202;0;388;31;;;1459
25/26;2026-05-10;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;2;Zwischenlauf;Niklas Weiske;25484;;1;170;0;340;75;;;1475
25/26;2026-05-10;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;2;Zwischenlauf;Oliver Schütze;38550;;1;195;0;437;7;;;1558
25/26;2026-05-10;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;2;Zwischenlauf;Patrick Baszler;7886;;1;179;0;358;54;;;1466
25/26;2026-05-10;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;2;Zwischenlauf;Patrick Freudl;16796;;1;221;0;423;9;;;1531
25/26;2026-05-10;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;2;Zwischenlauf;Patrick Hardt;16809;;1;185;0;379;37;;;1383
25/26;2026-05-10;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;2;Zwischenlauf;Patrick Stemmler;16495;;1;236;0;392;28;;;1587
25/26;2026-05-10;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;2;Zwischenlauf;Patrick Thurner;38530;;1;221;0;401;21;;;1696
25/26;2026-05-10;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;2;Zwischenlauf;Peter Börding;7593;;1;215;0;409;14;;;1540
25/26;2026-05-10;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;2;Zwischenlauf;Peter van Lengen;25297;;1;143;0;300;88;;;1232
25/26;2026-05-10;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;2;Zwischenlauf;Rainer Schöllhorn;16069;;1;137;0;285;90;;;1264
25/26;2026-05-10;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;2;Zwischenlauf;René Erben;25953;;1;200;0;353;59;;;1314
25/26;2026-05-10;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;2;Zwischenlauf;René Jurischka;38593;;1;208;0;396;26;;;1326
25/26;2026-05-10;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;2;Zwischenlauf;Robert Kristof;10124;;1;186;0;349;65;;;1393
25/26;2026-05-10;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;2;Zwischenlauf;Rudi Bauer;16860;;1;146;0;314;83;;;1294
25/26;2026-05-10;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;2;Zwischenlauf;Sebastian Gräfe;38687;;1;203;0;408;15;;;1487
25/26;2026-05-10;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;2;Zwischenlauf;Sebastian Hinterwimmer;7885;;1;173;0;441;5;;;1634
25/26;2026-05-10;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;2;Zwischenlauf;Sergio Tavares;22116;;1;183;0;346;69;;;1352
25/26;2026-05-10;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;2;Zwischenlauf;Simon Bauer;16861;;1;171;0;353;60;;;1382
25/26;2026-05-10;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;2;Zwischenlauf;Steffen Birkner;25082;;1;188;0;398;25;;;1481
25/26;2026-05-10;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;2;Zwischenlauf;Steffen Jahre;7816;;1;157;0;310;84;;;1218
25/26;2026-05-10;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;2;Zwischenlauf;Stephan Ruffershöfer;16899;;1;162;0;349;66;;;1337
25/26;2026-05-10;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;2;Zwischenlauf;Thomas Auer;16888;;1;225;0;437;8;;;1480
25/26;2026-05-10;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;2;Zwischenlauf;Thomas Kalkschmied;25672;;1;156;0;310;85;;;1206
25/26;2026-05-10;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;2;Zwischenlauf;Thomas Moser;38907;;1;150;0;364;51;;;1426
25/26;2026-05-10;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;2;Zwischenlauf;Thomas Wiedemann;7028;;1;155;0;375;41;;;1403
25/26;2026-05-10;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;2;Zwischenlauf;Tim Olde Damink;25521;;1;166;0;364;52;;;1379
25/26;2026-05-10;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;2;Zwischenlauf;Tobias Derbfuss;38270;;1;195;0;386;33;;;1381
25/26;2026-05-10;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;2;Zwischenlauf;Tobias Franz;25638;;1;188;0;410;13;;;1433
25/26;2026-05-10;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;2;Zwischenlauf;Tobias Kramer;38885;;1;162;0;324;80;;;1356
25/26;2026-05-10;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;2;Zwischenlauf;Tobias Wiedemann;25695;;1;146;0;332;77;;;1357
25/26;2026-05-10;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;2;Zwischenlauf;Tom Eck;38050;;1;0;0;156;93;;;1164
25/26;2026-05-10;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;2;Zwischenlauf;Winfried Goller;7722;;1;207;0;387;32;;;1583
25/26;2026-05-10;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;2;Zwischenlauf;#N/A;38693;;2;124;0;502;71;;;502
